date,state,district,pincode,demo_age_5_17,demo_age_17_plus
2025-09-02,Bihar,Patna,800024,0,8
2025-09-02,Bihar,Patna,801103,8,59
2025-09-02,Bihar,Patna,801104,6,81
2025-09-02,Bihar,Patna,801110,7,98
2025-09-02,Bihar,Patna,801117,0,1
2025-09-02,Bihar,Patna,801304,0,77
2025-09-02,Bihar,Patna,803202,16,310
2025-09-02,Bihar,Patna,803211,4,99
2025-09-02,Bihar,Patna,803214,4,129
2025-09-02,Bihar,Patna,803221,3,41
2025-09-02,Bihar,Patna,804423,0,8
2025-09-02,Bihar,Patna,804426,2,6
2025-09-02,Bihar,Purba Champaran,845305,0,1
2025-09-02,Bihar,Purba Champaran,845418,0,1
2025-09-02,Bihar,Purnea,854301,0,9
2025-09-02,Bihar,Purnea,854303,0,1
2025-09-02,Bihar,Purnia,854205,2,30
2025-09-02,Bihar,Purnia,854206,2,28
2025-09-02,Bihar,Purnia,854302,0,2
2025-09-02,Bihar,Purnia,854304,9,115
2025-09-02,Bihar,Purnia,854337,1,39
2025-09-02,Bihar,Rohtas,821303,3,12
2025-09-02,Bihar,Rohtas,821304,2,28
2025-09-02,Bihar,Rohtas,821307,4,23
2025-09-02,Bihar,Rohtas,821309,0,12
2025-09-02,Bihar,Saharsa,852106,12,84
2025-09-02,Bihar,Saharsa,852107,4,32
2025-09-02,Bihar,Saharsa,852110,1,10
2025-09-02,Bihar,Saharsa,852121,1,10
2025-09-02,Bihar,Saharsa,852123,5,71
2025-09-02,Bihar,Saharsa,852129,5,111
2025-09-02,Bihar,Saharsa,852130,1,10
2025-09-02,Bihar,Saharsa,852212,2,16
2025-09-02,Bihar,Saharsa,852216,8,112
2025-09-02,Bihar,Saharsa,852221,6,80
2025-09-02,Bihar,Samastipur,848101,6,136
2025-09-02,Bihar,Samastipur,848114,14,196
2025-09-02,Bihar,Samastipur,848205,8,57
2025-09-02,Bihar,Samastipur,848207,4,67
2025-09-02,Bihar,Samastipur,848237,0,1
2025-09-02,Bihar,Samastipur,848301,0,31
2025-09-02,Bihar,Samastipur,848302,4,58
2025-09-02,Bihar,Samstipur,848209,0,1
2025-09-02,Bihar,Saran,841201,3,6
2025-09-02,Bihar,Saran,841209,3,50
2025-09-02,Bihar,Saran,841305,0,15
2025-09-02,Bihar,Saran,841411,5,52
2025-09-02,Bihar,Saran,841418,4,40
2025-09-02,Bihar,Saran,841442,1,29
2025-09-02,Bihar,Saran,841460,3,16
2025-09-02,Bihar,Sheikhpura,811102,0,24
2025-09-02,Bihar,Sheohar,843316,3,18
2025-09-02,Bihar,Sitamarhi,843316,6,45
2025-09-02,Bihar,Sitamarhi,843324,7,124
2025-09-02,Bihar,Sitamarhi,843325,3,50
2025-09-02,Bihar,Sitamarhi,843332,6,63
2025-09-02,Bihar,Siwan,841240,3,12
2025-09-02,Bihar,Siwan,841242,0,5
2025-09-02,Bihar,Siwan,841245,6,37
2025-09-02,Bihar,Siwan,841417,1,8
2025-09-02,Bihar,Siwan,841428,0,5
2025-09-02,Bihar,Siwan,841438,6,28
2025-09-02,Bihar,Siwan,841446,1,3
2025-09-02,Bihar,Siwan,841504,0,13
2025-09-02,Bihar,Supaul,847451,0,19
2025-09-02,Bihar,Supaul,852108,1,39
2025-09-02,Bihar,Supaul,852123,1,6
2025-09-02,Bihar,Supaul,852137,7,50
2025-09-02,Bihar,Supaul,852138,3,64
2025-09-02,Bihar,Vaishali,843105,1,0
2025-09-02,Bihar,Vaishali,844102,12,149
2025-09-02,Bihar,Vaishali,844112,3,40
2025-09-02,Bihar,Vaishali,844124,2,17
2025-09-02,Bihar,Vaishali,844128,3,30
2025-09-02,Bihar,Vaishali,844504,9,100
2025-09-02,Bihar,Vaishali,844506,10,77
2025-09-02,Bihar,Vaishali,844508,9,283
2025-09-02,Bihar,Vaishali,844509,3,22
2025-09-02,Bihar,West Champaran,845104,0,1
2025-09-02,Bihar,West Champaran,845105,12,114
2025-09-02,Bihar,West Champaran,845438,22,268
2025-09-02,Bihar,West Champaran,845450,10,94
2025-09-02,Bihar,West Champaran,845453,9,164
2025-09-04,Bihar,Araria,854304,0,4
2025-09-04,Bihar,Araria,854318,6,316
2025-09-04,Bihar,Araria,854327,0,1
2025-09-04,Bihar,Araria,854328,0,12
2025-09-04,Bihar,Araria,854331,2,51
2025-09-04,Bihar,Araria,854335,1,98
2025-09-04,Bihar,Arwal,804402,3,37
2025-09-04,Bihar,Arwal,804419,3,63
2025-09-04,Bihar,Arwal,804425,0,1
2025-09-04,Bihar,Arwal,804426,0,22
2025-09-04,Bihar,Aurangabad,824114,3,4
2025-09-04,Bihar,Aurangabad,824208,9,37
2025-09-04,Bihar,Aurangabad,824303,1,12
2025-09-04,Bihar,Aurangabad(bh),824125,0,1
2025-09-04,Bihar,Banka,813101,11,98
2025-09-04,Bihar,Banka,813127,0,7
2025-09-04,Bihar,Banka,813128,1,0
2025-09-04,Bihar,Banka,813207,1,57
2025-09-04,Bihar,Banka,813321,0,1
2025-09-04,Bihar,Begusarai,851116,1,11
2025-09-04,Bihar,Begusarai,851117,0,2
2025-09-04,Bihar,Begusarai,851127,7,61
2025-09-04,Bihar,Begusarai,851129,11,102
2025-09-04,Bihar,Begusarai,851132,5,47
2025-09-04,Bihar,Begusarai,851204,1,14
2025-09-04,Bihar,Begusarai,851210,1,13
2025-09-04,Bihar,Bhabua,821101,0,1
2025-09-04,Bihar,Bhagalpur,813209,15,158
2025-09-04,Bihar,Bhagalpur,813228,0,22
2025-09-04,Bihar,Bhojpur,802152,3,50
2025-09-04,Bihar,Bhojpur,802154,1,64
2025-09-04,Bihar,Bhojpur,802208,1,24
2025-09-04,Bihar,Bhojpur,802302,0,18
2025-09-04,Bihar,Bhojpur,802313,2,72
2025-09-04,Bihar,Buxar,802120,2,20
2025-09-04,Bihar,Buxar,802123,2,35
2025-09-04,Bihar,Buxar,802127,3,6
2025-09-04,Bihar,Darbhanga,846002,2,16
2025-09-04,Bihar,Darbhanga,847107,0,5
2025-09-04,Bihar,Darbhanga,847303,3,13
2025-09-04,Bihar,Darbhanga,847304,2,21
2025-09-04,Bihar,Darbhanga,847423,1,27
2025-09-04,Bihar,Darbhanga,847428,2,40
2025-09-04,Bihar,East Champaran,845301,6,147
2025-09-04,Bihar,East Champaran,845406,5,43
2025-09-04,Bihar,East Champaran,845415,1,42
2025-09-04,Bihar,East Champaran,845416,4,59
2025-09-04,Bihar,East Champaran,845418,6,52
2025-09-04,Bihar,East Champaran,845420,5,36
2025-09-04,Bihar,East Champaran,845422,3,61
2025-09-04,Bihar,East Champaran,845431,2,22
2025-09-04,Bihar,East Champaran,845432,8,94
2025-09-04,Bihar,East Champaran,845433,7,61
2025-09-04,Bihar,East Champaran,845457,2,27
2025-09-04,Bihar,Gaya,803116,0,4
2025-09-04,Bihar,Gaya,805129,0,9
2025-09-04,Bihar,Gaya,823001,13,105
2025-09-04,Bihar,Gaya,823002,5,80
2025-09-04,Bihar,Gaya,824116,1,5
2025-09-04,Bihar,Gaya,824205,5,40
2025-09-04,Bihar,Gaya,824219,0,3
2025-09-04,Bihar,Gopalganj,841409,2,31
2025-09-04,Bihar,Gopalganj,841416,1,5
2025-09-04,Bihar,Gopalganj,841436,4,53
2025-09-04,Bihar,Jamui,811307,11,123
2025-09-04,Bihar,Jamui,811311,0,2
2025-09-04,Bihar,Jamui,811315,1,57
2025-09-04,Bihar,Jehanabad,804420,2,26
2025-09-04,Bihar,Jehanabad,804427,3,41
2025-09-04,Bihar,Jehanabad,804452,0,2
2025-09-04,Bihar,Kaimur (Bhabua),821108,4,65
2025-09-04,Bihar,Katihar,854104,7,138
2025-09-04,Bihar,Katihar,854114,2,79
2025-09-04,Bihar,Katihar,854115,6,75
2025-09-04,Bihar,Katihar,854117,2,111
2025-09-04,Bihar,Katihar,854303,1,11
2025-09-04,Bihar,Katihar,855113,3,230
2025-09-04,Bihar,Khagaria,848201,2,7
2025-09-04,Bihar,Khagaria,851201,3,56
2025-09-04,Bihar,Khagaria,851214,5,117
2025-09-04,Bihar,Khagaria,851216,5,71
2025-09-04,Bihar,Lakhisarai,811107,2,47
2025-09-04,Bihar,Lakhisarai,811202,0,1
2025-09-04,Bihar,Lakhisarai,811315,4,19
2025-09-04,Bihar,Madhepura,852213,3,56
2025-09-04,Bihar,Madhubani,843319,0,3
2025-09-04,Bihar,Madhubani,847102,4,23
2025-09-04,Bihar,Madhubani,847109,2,18
2025-09-04,Bihar,Madhubani,847122,1,42
2025-09-04,Bihar,Madhubani,847212,1,29
2025-09-04,Bihar,Madhubani,847223,4,67
2025-09-04,Bihar,Madhubani,847226,10,83
2025-09-04,Bihar,Madhubani,847227,2,42
2025-09-04,Bihar,Madhubani,847232,6,39
2025-09-04,Bihar,Madhubani,847240,4,45
2025-09-04,Bihar,Madhubani,847305,0,10
2025-09-04,Bihar,Madhubani,847424,2,5
2025-09-04,Bihar,Munger,811213,8,80
2025-09-04,Bihar,Munger,811214,11,37
2025-09-04,Bihar,Munger,813212,0,47
2025-09-04,Bihar,Munger,813213,0,5
2025-09-04,Bihar,Muzaffarpur,842003,1,8
2025-09-04,Bihar,Muzaffarpur,842004,3,38
2025-09-04,Bihar,Muzaffarpur,843102,1,8
2025-09-04,Bihar,Muzaffarpur,843122,0,25
2025-09-04,Bihar,Muzaffarpur,843123,5,31
2025-09-04,Bihar,Muzaffarpur,843139,0,1
2025-09-04,Bihar,Muzaffarpur,843328,0,10
2025-09-04,Bihar,Muzaffarpur,843360,0,23
2025-09-04,Bihar,Muzaffarpur,844111,0,4
2025-09-04,Bihar,Muzaffarpur,844127,5,51
2025-09-04,Bihar,Nalanda,801307,1,25
2025-09-04,Bihar,Nalanda,803118,6,78
2025-09-04,Bihar,Nalanda,803204,0,82
2025-09-04,Bihar,Nawada,805107,1,31
2025-09-04,Bihar,Nawada,805109,3,60
2025-09-04,Bihar,Nawada,805125,5,63
2025-09-04,Bihar,Nawada,805141,0,10
2025-09-04,Bihar,Pashchim Champaran,845438,0,1
2025-09-04,Bihar,Patna,800003,1,14
2025-09-04,Bihar,Patna,800008,12,79
2025-09-04,Bihar,Patna,800014,1,14
2025-09-04,Bihar,Patna,801104,4,36
2025-09-04,Bihar,Patna,801304,0,26
2025-09-04,Bihar,Patna,801305,2,55
2025-09-04,Bihar,Patna,801502,0,16
2025-09-04,Bihar,Patna,803211,4,113
2025-09-04,Bihar,Patna,803212,13,135
2025-09-04,Bihar,Patna,803302,1,104
2025-09-04,Bihar,Patna,803303,0,16
2025-09-04,Bihar,Patna,804401,0,4
2025-09-04,Bihar,Patna,804426,1,12
2025-09-04,Bihar,Patna,804454,6,31
2025-09-04,Bihar,Purba Champaran,845315,0,1
2025-09-04,Bihar,Purba Champaran,845417,0,1
2025-09-04,Bihar,Purnea,854301,0,10
2025-09-04,Bihar,Purnia,853204,7,48
2025-09-04,Bihar,Purnia,854114,0,1
2025-09-04,Bihar,Purnia,854202,8,101
2025-09-04,Bihar,Purnia,854305,0,3
2025-09-04,Bihar,Purnia,854306,0,2
2025-09-04,Bihar,Purnia,854325,2,43
2025-09-04,Bihar,Purnia,854329,0,2
2025-09-04,Bihar,Purnia,855105,0,13
2025-09-04,Bihar,Purnia,855115,2,35
2025-09-04,Bihar,Rohtas,802211,1,14
2025-09-04,Bihar,Rohtas,802215,8,78
2025-09-04,Bihar,Rohtas,802218,2,39
2025-09-04,Bihar,Rohtas,821108,3,22
2025-09-04,Bihar,Rohtas,821111,0,11
2025-09-04,Bihar,Rohtas,821304,5,55
2025-09-04,Bihar,Rohtas,821308,0,11
2025-09-04,Bihar,Saharsa,852110,1,1
2025-09-04,Bihar,Saharsa,852126,4,67
2025-09-04,Bihar,Saharsa,852130,0,10
2025-09-04,Bihar,Saharsa,852216,8,109
2025-09-04,Bihar,Samastipur,848121,0,18
2025-09-04,Bihar,Samastipur,848129,0,18
2025-09-04,Bihar,Samastipur,848130,5,50
2025-09-04,Bihar,Samastipur,848209,9,108
2025-09-04,Bihar,Samastipur,848211,3,98
2025-09-04,Bihar,Samastipur,848502,1,68
2025-09-04,Bihar,Saran,841204,1,24
2025-09-04,Bihar,Saran,841205,3,41
2025-09-04,Bihar,Saran,841220,3,25
2025-09-04,Bihar,Saran,841222,5,33
2025-09-04,Bihar,Saran,841301,13,158
2025-09-04,Bihar,Saran,841403,4,95
2025-09-04,Bihar,Saran,841412,2,80
2025-09-04,Bihar,Saran,841417,1,42
2025-09-04,Bihar,Saran,841422,2,13
2025-09-04,Bihar,Saran,841442,2,35
2025-09-04,Bihar,Sheohar,843128,2,47
2025-09-04,Bihar,Sheohar,843329,13,172
2025-09-04,Bihar,Sitamarhi,843117,7,47
2025-09-04,Bihar,Sitamarhi,843301,0,15
2025-09-04,Bihar,Sitamarhi,843315,3,54
2025-09-04,Bihar,Sitamarhi,843331,8,64
2025-09-04,Bihar,Siwan,841210,4,15
2025-09-04,Bihar,Siwan,841227,3,33
2025-09-04,Bihar,Siwan,841231,4,34
2025-09-04,Bihar,Siwan,841234,0,15
2025-09-04,Bihar,Siwan,841237,2,26
2025-09-04,Bihar,Siwan,841242,0,7
2025-09-04,Bihar,Siwan,841243,4,47
2025-09-04,Bihar,Siwan,841404,1,14
2025-09-04,Bihar,Siwan,841408,4,23
2025-09-04,Bihar,Siwan,841428,0,6
2025-09-04,Bihar,Siwan,841507,0,11
2025-09-04,Bihar,Supaul,847402,0,4
2025-09-04,Bihar,Supaul,847408,2,39
2025-09-04,Bihar,Supaul,847452,5,95
2025-09-04,Bihar,Supaul,852108,3,45
2025-09-04,Bihar,Supaul,852109,1,30
2025-09-04,Bihar,Supaul,852130,2,63
2025-09-04,Bihar,Supaul,852131,6,179
2025-09-04,Bihar,Supaul,852138,3,94
2025-09-04,Bihar,Supaul,852215,2,33
2025-09-04,Bihar,Vaishali,844111,1,30
2025-09-04,Bihar,Vaishali,844113,5,43
2025-09-04,Bihar,Vaishali,844114,2,82
2025-09-04,Bihar,Vaishali,844119,2,28
2025-09-04,Bihar,Vaishali,844121,1,39
2025-09-04,Bihar,Vaishali,844123,3,41
2025-09-04,Bihar,Vaishali,844125,0,37
2025-09-04,Bihar,Vaishali,844126,3,73
2025-09-04,Bihar,Vaishali,844128,0,18
2025-09-04,Bihar,Vaishali,844131,2,21
2025-09-04,Bihar,Vaishali,844141,0,2
2025-09-04,Bihar,Vaishali,844502,3,28
2025-09-04,Bihar,West Champaran,845103,1,53
2025-09-04,Bihar,West Champaran,845107,2,16
2025-09-04,Bihar,West Champaran,845307,5,80
2025-09-03,Bihar,Araria,854316,6,46
2025-09-03,Bihar,Arwal,804402,1,26
2025-09-03,Bihar,Aurangabad,824103,3,24
2025-09-03,Bihar,Aurangabad,824124,6,45
2025-09-03,Bihar,Aurangabad,824202,3,31
2025-09-03,Bihar,Aurangabad,824208,3,20
2025-09-03,Bihar,Aurangabad,824301,8,47
2025-09-03,Bihar,Aurangabad,824303,0,7
2025-09-03,Bihar,Banka,813102,3,72
2025-09-03,Bihar,Banka,813108,0,4
2025-09-03,Bihar,Banka,813109,6,35
2025-09-03,Bihar,Banka,813117,0,1
2025-09-03,Bihar,Banka,813119,0,5
2025-09-03,Bihar,Banka,813121,1,5
2025-09-03,Bihar,Banka,813128,0,1
2025-09-03,Bihar,Banka,813207,1,49
2025-09-03,Bihar,Begusarai,851114,0,4
2025-09-03,Bihar,Begusarai,851117,1,11
2025-09-03,Bihar,Begusarai,851134,3,48
2025-09-03,Bihar,Begusarai,851135,1,12
2025-09-03,Bihar,Bhagalpur,812003,1,10
2025-09-03,Bihar,Bhagalpur,812006,9,73
2025-09-03,Bihar,Bhagalpur,812007,0,1
2025-09-03,Bihar,Bhagalpur,813203,10,35
2025-09-03,Bihar,Bhagalpur,813211,0,1
2025-09-03,Bihar,Bhagalpur,813214,0,2
2025-09-03,Bihar,Bhagalpur,813225,1,4
2025-09-03,Bihar,Bhagalpur,853204,6,98
2025-09-03,Bihar,Bhojpur,802154,4,58
2025-09-03,Bihar,Bhojpur,802157,3,11
2025-09-03,Bihar,Bhojpur,802161,2,93
2025-09-03,Bihar,Bhojpur,802164,2,27
2025-09-03,Bihar,Bhojpur,802165,2,93
2025-09-03,Bihar,Bhojpur,802203,4,53
2025-09-03,Bihar,Bhojpur,802204,0,21
2025-09-03,Bihar,Bhojpur,802205,0,2
2025-09-03,Bihar,Bhojpur,802207,3,66
2025-09-03,Bihar,Bhojpur,802210,1,23
2025-09-03,Bihar,Bhojpur,802237,0,9
2025-09-03,Bihar,Bhojpur,802311,1,42
2025-09-03,Bihar,Bhojpur,802313,3,65
2025-09-03,Bihar,Buxar,802102,0,10
2025-09-03,Bihar,Buxar,802114,5,34
2025-09-03,Bihar,Buxar,802115,1,5
2025-09-03,Bihar,Buxar,802120,4,10
2025-09-03,Bihar,Buxar,802125,2,12
2025-09-03,Bihar,Buxar,802126,4,27
2025-09-03,Bihar,Buxar,802131,1,11
2025-09-03,Bihar,Darbhanga,846004,7,48
2025-09-03,Bihar,Darbhanga,847105,2,41
2025-09-03,Bihar,Darbhanga,847201,16,81
2025-09-03,Bihar,Darbhanga,847203,5,120
2025-09-03,Bihar,Darbhanga,847204,0,8
2025-09-03,Bihar,Darbhanga,847233,2,44
2025-09-03,Bihar,Darbhanga,847301,5,29
2025-09-03,Bihar,Darbhanga,847422,3,37
2025-09-03,Bihar,Darbhanga,848213,5,60
2025-09-03,Bihar,East Champaran,845304,8,39
2025-09-03,Bihar,East Champaran,845414,1,22
2025-09-03,Bihar,East Champaran,845422,3,46
2025-09-03,Bihar,East Champaran,845424,1,41
2025-09-03,Bihar,East Champaran,845430,3,20
2025-09-03,Bihar,East Champaran,845433,6,59
2025-09-03,Bihar,East Champaran,845434,4,15
2025-09-03,Bihar,East Champaran,845437,11,133
2025-09-03,Bihar,East Champaran,845440,6,13
2025-09-03,Bihar,East Champaran,845456,9,47
2025-09-03,Bihar,East Champaran,845457,1,18
2025-09-03,Bihar,East Champaran,845458,2,30
2025-09-03,Bihar,Gaya,804403,6,46
2025-09-03,Bihar,Gaya,804404,1,40
2025-09-03,Bihar,Gaya,805129,3,8
2025-09-03,Bihar,Gaya,823002,2,45
2025-09-03,Bihar,Gaya,823003,16,169
2025-09-03,Bihar,Gaya,823004,3,19
2025-09-03,Bihar,Gaya,823311,8,62
2025-09-03,Bihar,Gaya,824116,3,6
2025-09-03,Bihar,Gaya,824208,1,14
2025-09-03,Bihar,Gaya,824209,4,26
2025-09-03,Bihar,Gopalganj,841423,6,26
2025-09-03,Bihar,Gopalganj,841436,5,54
2025-09-03,Bihar,Gopalganj,841437,2,45
2025-09-03,Bihar,Gopalganj,841503,2,22
2025-09-03,Bihar,Gopalganj,841508,2,23
2025-09-03,Bihar,Jamui,811312,3,80
2025-09-03,Bihar,Jamui,811316,1,26
2025-09-03,Bihar,Jehanabad,804418,2,31
2025-09-03,Bihar,Jehanabad,804421,1,4
2025-09-03,Bihar,Jehanabad,804424,0,15
2025-09-03,Bihar,Jehanabad,804429,0,72
2025-09-03,Bihar,Jehanabad,804452,0,1
2025-09-03,Bihar,Kaimur (Bhabua),821101,12,128
2025-09-03,Bihar,Kaimur (Bhabua),821104,1,24
2025-09-03,Bihar,Kaimur (Bhabua),821106,13,79
2025-09-03,Bihar,Katihar,854109,0,1
2025-09-03,Bihar,Katihar,854113,8,103
2025-09-03,Bihar,Katihar,854114,5,51
2025-09-03,Bihar,Katihar,854117,0,34
2025-09-03,Bihar,Khagaria,851203,3,70
2025-09-03,Bihar,Kishanganj,855106,1,3
2025-09-03,Bihar,Kishanganj,855107,15,429
2025-09-03,Bihar,Kishanganj,855115,5,200
2025-09-03,Bihar,Lakhisarai,811310,9,71
2025-09-03,Bihar,Lakhisarai,811311,11,225
2025-09-03,Bihar,Lakhisarai,811315,0,23
2025-09-03,Bihar,Madhepura,852107,0,2
2025-09-03,Bihar,Madhepura,852122,2,48
2025-09-03,Bihar,Madhepura,852202,0,4
2025-09-03,Bihar,Madhubani,847122,1,16
2025-09-03,Bihar,Madhubani,847212,7,30
2025-09-03,Bihar,Madhubani,847222,1,27
2025-09-03,Bihar,Madhubani,847230,6,36
2025-09-03,Bihar,Madhubani,847238,0,21
2025-09-03,Bihar,Madhubani,847239,0,18
2025-09-03,Bihar,Madhubani,847240,0,21
2025-09-03,Bihar,Madhubani,847401,5,41
2025-09-03,Bihar,Madhubani,847404,3,34
2025-09-03,Bihar,Munger,811201,7,84
2025-09-03,Bihar,Munger,811202,6,90
2025-09-03,Bihar,Munger,811212,2,37
2025-09-03,Bihar,Munger,811213,4,102
2025-09-03,Bihar,Muzaffarpur,843103,3,82
2025-09-03,Bihar,Muzaffarpur,843119,11,79
2025-09-03,Bihar,Muzaffarpur,843121,1,11
2025-09-03,Bihar,Muzaffarpur,843122,1,25
2025-09-03,Bihar,Muzaffarpur,843125,6,82
2025-09-03,Bihar,Muzaffarpur,843127,2,16
2025-09-03,Bihar,Muzaffarpur,843128,10,63
2025-09-03,Bihar,Muzaffarpur,843129,0,44
2025-09-03,Bihar,Muzaffarpur,843146,0,10
2025-09-03,Bihar,Muzaffarpur,844112,1,13
2025-09-03,Bihar,Muzaffarpur,844120,9,51
2025-09-03,Bihar,Muzaffarpur,847107,5,22
2025-09-03,Bihar,Nalanda,803109,1,41
2025-09-03,Bihar,Nalanda,803120,0,18
2025-09-03,Bihar,Nalanda,803204,1,72
2025-09-03,Bihar,Nalanda,805105,0,39
2025-09-03,Bihar,Nalanda,811101,2,50
2025-09-03,Bihar,Nalanda,811102,0,10
2025-09-03,Bihar,Nalanda,811103,0,2
2025-09-03,Bihar,Nawada,803109,0,5
2025-09-03,Bihar,Nawada,805125,3,57
2025-09-03,Bihar,Nawada,805141,1,12
2025-09-03,Bihar,Pashchim Champaran,845438,0,1
2025-09-03,Bihar,Pashchim Champaran,845455,0,3
2025-09-03,Bihar,Patna,800001,6,76
2025-09-03,Bihar,Patna,800004,2,23
2025-09-03,Bihar,Patna,800006,4,30
2025-09-03,Bihar,Patna,800008,9,61
2025-09-03,Bihar,Patna,800009,1,43
2025-09-03,Bihar,Patna,800018,1,11
2025-09-03,Bihar,Patna,800024,5,8
2025-09-03,Bihar,Patna,801103,8,34
2025-09-03,Bihar,Patna,801104,7,54
2025-09-03,Bihar,Patna,801105,2,31
2025-09-03,Bihar,Patna,801110,4,59
2025-09-03,Bihar,Patna,801117,0,2
2025-09-03,Bihar,Patna,801305,1,53
2025-09-03,Bihar,Patna,803307,0,55
2025-09-03,Bihar,Patna,811104,1,20
2025-09-03,Bihar,Purnea,854303,0,1
2025-09-03,Bihar,Purnia,854102,5,97
2025-09-03,Bihar,Purnia,854202,3,74
2025-09-03,Bihar,Purnia,854315,5,259
2025-09-03,Bihar,Purnia,854326,5,53
2025-09-03,Bihar,Purnia,855107,3,45
2025-09-03,Bihar,Rohtas,821107,8,42
2025-09-03,Bihar,Rohtas,821111,1,27
2025-09-03,Bihar,Rohtas,821308,0,13
2025-09-03,Bihar,Saharsa,852126,4,104
2025-09-03,Bihar,Samastipur,848115,2,16
2025-09-03,Bihar,Samastipur,848160,0,39
2025-09-03,Bihar,Samastipur,848205,1,33
2025-09-03,Bihar,Samastipur,848209,2,73
2025-09-03,Bihar,Samastipur,848211,3,38
2025-09-03,Bihar,Samastipur,848236,6,38
2025-09-03,Bihar,Samastipur,848502,3,46
2025-09-03,Bihar,Saran,841101,9,80
2025-09-03,Bihar,Saran,841201,0,14
2025-09-03,Bihar,Saran,841204,2,14
2025-09-03,Bihar,Saran,841208,5,19
2025-09-03,Bihar,Saran,841211,1,39
2025-09-03,Bihar,Saran,841212,2,9
2025-09-03,Bihar,Saran,841213,1,5
2025-09-03,Bihar,Saran,841301,13,124
2025-09-03,Bihar,Saran,841316,1,6
2025-09-03,Bihar,Saran,841401,2,16
2025-09-03,Bihar,Saran,841417,5,46
2025-09-03,Bihar,Saran,841418,5,23
2025-09-03,Bihar,Saran,841422,2,13
2025-09-03,Bihar,Sheikhpura,811103,3,26
2025-09-03,Bihar,Sheikhpura,811105,4,196
2025-09-03,Bihar,Sitamarhi,843320,3,64
2025-09-03,Bihar,Sitamarhi,843334,0,1
2025-09-03,Bihar,Siwan,841233,1,20
2025-09-03,Bihar,Siwan,841237,1,23
2025-09-03,Bihar,Siwan,841239,8,83
2025-09-03,Bihar,Siwan,841244,0,20
2025-09-03,Bihar,Siwan,841287,1,2
2025-09-03,Bihar,Siwan,841416,0,12
2025-09-03,Bihar,Siwan,841428,0,1
2025-09-03,Bihar,Siwan,841434,2,54
2025-09-03,Bihar,Siwan,841438,0,27
2025-09-03,Bihar,Siwan,841439,4,60
2025-09-03,Bihar,Supaul,852138,1,70
2025-09-03,Bihar,Supaul,852215,3,33
2025-09-03,Bihar,Vaishali,843102,1,11
2025-09-03,Bihar,Vaishali,844102,11,186
2025-09-03,Bihar,Vaishali,844121,4,41
2025-09-03,Bihar,Vaishali,844123,0,28
2025-09-03,Bihar,Vaishali,844131,0,5
2025-09-03,Bihar,Vaishali,844503,7,91
2025-09-03,Bihar,Vaishali,844504,4,112
2025-09-03,Bihar,West Champaran,845104,0,2
2025-09-03,Bihar,West Champaran,845451,6,82
2025-09-03,Bihar,West Champaran,845453,11,144
2025-09-05,Bihar,Araria,854311,9,258
2025-09-05,Bihar,Araria,854332,0,35
2025-09-05,Bihar,Arwal,804401,1,13
2025-09-05,Bihar,Arwal,804419,3,27
2025-09-05,Bihar,Arwal,804426,2,60
2025-09-05,Bihar,Arwal,824235,0,1
2025-09-05,Bihar,Aurangabad,824101,7,28
2025-09-05,Bihar,Aurangabad,824112,2,31
2025-09-05,Bihar,Aurangabad,824115,0,6
2025-09-05,Bihar,Aurangabad,824123,2,21
2025-09-05,Bihar,Aurangabad,824125,4,67
2025-09-05,Bihar,Aurangabad,824203,1,51
2025-09-05,Bihar,Aurangabad(bh),824111,0,1
2025-09-05,Bihar,Aurangabad(bh),824124,0,2
2025-09-05,Bihar,Aurangabad(bh),824302,0,1
2025-09-05,Bihar,Banka,813102,0,71
2025-09-05,Bihar,Banka,813110,1,24
2025-09-05,Bihar,Banka,813116,0,8
2025-09-05,Bihar,Banka,813121,1,3
2025-09-05,Bihar,Begusarai,851111,9,115
2025-09-05,Bihar,Begusarai,851116,2,9
2025-09-05,Bihar,Begusarai,851117,0,2
2025-09-05,Bihar,Begusarai,851118,0,14
2025-09-05,Bihar,Begusarai,851122,1,6
2025-09-05,Bihar,Begusarai,851131,5,29
2025-09-05,Bihar,Bhagalpur,812005,7,78
2025-09-05,Bihar,Bhagalpur,812007,0,1
2025-09-05,Bihar,Bhagalpur,813112,0,8
2025-09-05,Bihar,Bhagalpur,813129,0,1
2025-09-05,Bihar,Bhagalpur,813204,0,95
2025-09-05,Bihar,Bhagalpur,813206,3,16
2025-09-05,Bihar,Bhagalpur,813213,2,56
2025-09-05,Bihar,Bhagalpur,813233,1,1
2025-09-05,Bihar,Bhojpur,802154,2,25
2025-09-05,Bihar,Bhojpur,802155,0,34
2025-09-05,Bihar,Bhojpur,802183,0,33
2025-09-05,Bihar,Bhojpur,802203,2,60
2025-09-05,Bihar,Bhojpur,802222,4,41
2025-09-05,Bihar,Buxar,802101,4,10
2025-09-05,Bihar,Buxar,802127,3,6
2025-09-05,Bihar,Buxar,802128,2,12
2025-09-05,Bihar,Darbhanga,846005,1,37
2025-09-05,Bihar,Darbhanga,847106,1,73
2025-09-05,Bihar,Darbhanga,847201,3,83
2025-09-05,Bihar,Darbhanga,847303,2,12
2025-09-05,Bihar,Darbhanga,847403,0,1
2025-09-05,Bihar,Darbhanga,847405,1,32
2025-09-05,Bihar,Darbhanga,847407,1,7
2025-09-05,Bihar,Darbhanga,847429,0,7
