state,district,date,demo_age_5_17,demo_age_17_plus
Bihar,Muzaffarpur,2025-12-25,50,903
Bihar,Muzaffarpur,2025-12-26,84,1186
Bihar,Muzaffarpur,2025-12-27,51,867
Bihar,Muzaffarpur,2025-12-28,64,551
Bihar,Muzaffarpur,2025-12-29,101,1019
Bihar,Muzaffarpur,2025-12-31,64,1383
Bihar,Muzaffarpur,2026-01-01,40,613
Bihar,Muzaffarpur,2026-01-02,100,642
Bihar,Muzaffarpur,2026-01-03,11,234
Bihar,Nalanda,2025-03-01,2024,20262
Bihar,Nalanda,2025-09-01,152,4430
Bihar,Nalanda,2025-09-02,180,7174
Bihar,Nalanda,2025-09-03,77,2982
Bihar,Nalanda,2025-09-04,114,5727
Bihar,Nalanda,2025-09-05,67,3000
Bihar,Nalanda,2025-09-06,140,3669
Bihar,Nalanda,2025-09-07,38,1157
Bihar,Nalanda,2025-09-08,133,3840
Bihar,Nalanda,2025-09-09,132,3942
Bihar,Nalanda,2025-09-10,118,3401
Bihar,Nalanda,2025-09-11,123,2899
Bihar,Nalanda,2025-09-12,126,2841
Bihar,Nalanda,2025-09-13,89,1789
Bihar,Nalanda,2025-09-14,25,640
Bihar,Nalanda,2025-09-15,109,1829
Bihar,Nalanda,2025-09-16,132,1771
Bihar,Nalanda,2025-09-17,96,1292
Bihar,Nalanda,2025-09-18,129,2120
Bihar,Nalanda,2025-09-19,122,2253
Bihar,Nalanda,2025-09-20,151,2490
Bihar,Nalanda,2025-10-13,127,1555
Bihar,Nalanda,2025-10-15,264,2289
Bihar,Nalanda,2025-10-16,219,1936
Bihar,Nalanda,2025-10-17,126,1334
Bihar,Nalanda,2025-10-18,169,1264
Bihar,Nalanda,2025-10-19,154,1085
Bihar,Nalanda,2025-10-20,27,205
Bihar,Nalanda,2025-10-21,41,243
Bihar,Nalanda,2025-10-22,5,35
Bihar,Nalanda,2025-10-23,17,95
Bihar,Nalanda,2025-10-24,163,1576
Bihar,Nalanda,2025-10-25,163,1291
Bihar,Nalanda,2025-10-26,105,1236
Bihar,Nalanda,2025-10-27,83,555
Bihar,Nalanda,2025-10-28,64,353
Bihar,Nalanda,2025-10-29,100,529
Bihar,Nalanda,2025-10-30,79,686
Bihar,Nalanda,2025-10-31,146,1508
Bihar,Nalanda,2025-11-01,124,1397
Bihar,Nalanda,2025-11-02,52,456
Bihar,Nalanda,2025-11-03,163,1459
Bihar,Nalanda,2025-11-04,126,1258
Bihar,Nalanda,2025-11-05,106,854
Bihar,Nalanda,2025-11-06,97,635
Bihar,Nalanda,2025-11-07,76,913
Bihar,Nalanda,2025-11-08,77,751
Bihar,Nalanda,2025-11-09,23,217
Bihar,Nalanda,2025-11-10,92,895
Bihar,Nalanda,2025-11-11,71,817
Bihar,Nalanda,2025-11-12,81,793
Bihar,Nalanda,2025-11-13,160,1076
Bihar,Nalanda,2025-11-14,99,742
Bihar,Nalanda,2025-11-15,108,863
Bihar,Nalanda,2025-11-16,42,213
Bihar,Nalanda,2025-11-17,105,965
Bihar,Nalanda,2025-11-18,78,653
Bihar,Nalanda,2025-11-19,90,885
Bihar,Nalanda,2025-11-25,30,170
Bihar,Nalanda,2025-11-26,35,372
Bihar,Nalanda,2025-11-27,103,1131
Bihar,Nalanda,2025-11-28,99,815
Bihar,Nalanda,2025-11-29,53,480
Bihar,Nalanda,2025-12-01,149,1164
Bihar,Nalanda,2025-12-02,73,717
Bihar,Nalanda,2025-12-03,83,698
Bihar,Nalanda,2025-12-04,91,741
Bihar,Nalanda,2025-12-05,116,911
Bihar,Nalanda,2025-12-06,83,923
Bihar,Nalanda,2025-12-07,38,369
Bihar,Nalanda,2025-12-08,98,1008
Bihar,Nalanda,2025-12-09,89,990
Bihar,Nalanda,2025-12-10,96,1046
Bihar,Nalanda,2025-12-11,96,1042
Bihar,Nalanda,2025-12-12,89,985
Bihar,Nalanda,2025-12-13,46,527
Bihar,Nalanda,2025-12-14,17,252
Bihar,Nalanda,2025-12-15,100,1001
Bihar,Nalanda,2025-12-16,98,1050
Bihar,Nalanda,2025-12-17,84,905
Bihar,Nalanda,2025-12-18,87,848
Bihar,Nalanda,2025-12-19,63,530
Bihar,Nalanda,2025-12-20,71,397
Bihar,Nalanda,2025-12-21,12,195
Bihar,Nalanda,2025-12-22,53,591
Bihar,Nalanda,2025-12-23,105,785
Bihar,Nalanda,2025-12-24,48,649
Bihar,Nalanda,2025-12-25,35,403
Bihar,Nalanda,2025-12-26,81,726
Bihar,Nalanda,2025-12-27,62,763
Bihar,Nalanda,2025-12-28,68,418
Bihar,Nalanda,2025-12-29,101,902
Bihar,Nalanda,2025-12-31,72,803
Bihar,Nalanda,2026-01-01,34,334
Bihar,Nalanda,2026-01-02,109,518
Bihar,Nalanda,2026-01-03,16,190
Bihar,Nawada,2025-03-01,1246,14272
Bihar,Nawada,2025-09-01,85,1285
Bihar,Nawada,2025-09-02,83,1190
Bihar,Nawada,2025-09-03,56,819
Bihar,Nawada,2025-09-04,53,836
Bihar,Nawada,2025-09-05,48,995
Bihar,Nawada,2025-09-06,97,1247
Bihar,Nawada,2025-09-07,19,338
Bihar,Nawada,2025-09-08,101,1497
Bihar,Nawada,2025-09-09,86,1632
Bihar,Nawada,2025-09-10,105,1760
Bihar,Nawada,2025-09-11,95,1463
Bihar,Nawada,2025-09-12,98,1698
Bihar,Nawada,2025-09-13,52,938
Bihar,Nawada,2025-09-14,15,357
Bihar,Nawada,2025-09-15,77,863
Bihar,Nawada,2025-09-16,64,1034
Bihar,Nawada,2025-09-17,63,902
Bihar,Nawada,2025-09-18,81,1316
Bihar,Nawada,2025-09-19,72,1499
Bihar,Nawada,2025-09-20,59,1549
Bihar,Nawada,2025-10-13,69,705
Bihar,Nawada,2025-10-15,163,1497
Bihar,Nawada,2025-10-16,101,1311
Bihar,Nawada,2025-10-17,66,924
Bihar,Nawada,2025-10-18,84,814
Bihar,Nawada,2025-10-19,77,593
Bihar,Nawada,2025-10-20,22,215
Bihar,Nawada,2025-10-21,19,155
Bihar,Nawada,2025-10-22,5,19
Bihar,Nawada,2025-10-23,7,52
Bihar,Nawada,2025-10-24,81,1058
Bihar,Nawada,2025-10-25,80,788
Bihar,Nawada,2025-10-26,78,859
Bihar,Nawada,2025-10-27,46,416
Bihar,Nawada,2025-10-28,31,250
Bihar,Nawada,2025-10-29,63,353
Bihar,Nawada,2025-10-30,33,438
Bihar,Nawada,2025-10-31,68,953
Bihar,Nawada,2025-11-01,76,677
Bihar,Nawada,2025-11-02,24,279
Bihar,Nawada,2025-11-03,86,1003
Bihar,Nawada,2025-11-04,36,515
Bihar,Nawada,2025-11-05,97,743
Bihar,Nawada,2025-11-06,51,472
Bihar,Nawada,2025-11-07,36,480
Bihar,Nawada,2025-11-08,23,356
Bihar,Nawada,2025-11-09,20,159
Bihar,Nawada,2025-11-10,24,381
Bihar,Nawada,2025-11-11,12,134
Bihar,Nawada,2025-11-12,25,366
Bihar,Nawada,2025-11-13,69,575
Bihar,Nawada,2025-11-14,42,314
Bihar,Nawada,2025-11-15,48,438
Bihar,Nawada,2025-11-16,21,152
Bihar,Nawada,2025-11-17,38,573
Bihar,Nawada,2025-11-18,24,364
Bihar,Nawada,2025-11-19,31,615
Bihar,Nawada,2025-11-25,9,72
Bihar,Nawada,2025-11-26,14,318
Bihar,Nawada,2025-11-27,36,679
Bihar,Nawada,2025-11-28,58,555
Bihar,Nawada,2025-11-29,35,358
Bihar,Nawada,2025-12-01,88,815
Bihar,Nawada,2025-12-02,39,633
Bihar,Nawada,2025-12-03,49,618
Bihar,Nawada,2025-12-04,48,585
Bihar,Nawada,2025-12-05,42,593
Bihar,Nawada,2025-12-06,59,637
Bihar,Nawada,2025-12-07,32,217
Bihar,Nawada,2025-12-08,61,720
Bihar,Nawada,2025-12-09,57,797
Bihar,Nawada,2025-12-10,57,774
Bihar,Nawada,2025-12-11,81,825
Bihar,Nawada,2025-12-12,53,679
Bihar,Nawada,2025-12-13,23,370
Bihar,Nawada,2025-12-14,18,132
Bihar,Nawada,2025-12-15,72,682
Bihar,Nawada,2025-12-16,60,647
Bihar,Nawada,2025-12-17,59,753
Bihar,Nawada,2025-12-18,49,603
Bihar,Nawada,2025-12-19,32,351
Bihar,Nawada,2025-12-20,31,372
Bihar,Nawada,2025-12-21,16,117
Bihar,Nawada,2025-12-22,53,525
Bihar,Nawada,2025-12-23,65,639
Bihar,Nawada,2025-12-24,43,546
Bihar,Nawada,2025-12-25,19,325
Bihar,Nawada,2025-12-26,35,620
Bihar,Nawada,2025-12-27,30,261
Bihar,Nawada,2025-12-28,40,262
Bihar,Nawada,2025-12-29,38,480
Bihar,Nawada,2025-12-31,45,644
Bihar,Nawada,2026-01-01,22,256
Bihar,Nawada,2026-01-02,36,237
Bihar,Nawada,2026-01-03,3,129
Bihar,Pashchim Champaran,2025-09-01,1,11
Bihar,Pashchim Champaran,2025-09-02,0,13
Bihar,Pashchim Champaran,2025-09-03,0,5
Bihar,Pashchim Champaran,2025-09-04,0,24
Bihar,Pashchim Champaran,2025-09-05,0,13
Bihar,Pashchim Champaran,2025-09-06,1,26
Bihar,Pashchim Champaran,2025-09-07,0,12
Bihar,Pashchim Champaran,2025-09-08,0,26
Bihar,Pashchim Champaran,2025-09-09,0,25
Bihar,Pashchim Champaran,2025-09-10,0,36
Bihar,Pashchim Champaran,2025-09-11,4,20
Bihar,Pashchim Champaran,2025-09-12,0,31
Bihar,Pashchim Champaran,2025-09-13,1,12
Bihar,Pashchim Champaran,2025-09-14,0,4
Bihar,Pashchim Champaran,2025-09-15,0,26
Bihar,Pashchim Champaran,2025-09-16,0,19
Bihar,Pashchim Champaran,2025-09-17,1,14
Bihar,Pashchim Champaran,2025-09-18,0,25
Bihar,Pashchim Champaran,2025-09-19,0,22
Bihar,Pashchim Champaran,2025-09-20,0,27
Bihar,Pashchim Champaran,2025-10-13,0,15
Bihar,Pashchim Champaran,2025-10-15,0,19
Bihar,Pashchim Champaran,2025-10-16,0,23
Bihar,Pashchim Champaran,2025-10-17,0,29
Bihar,Pashchim Champaran,2025-10-18,2,15
Bihar,Pashchim Champaran,2025-10-19,0,5
Bihar,Pashchim Champaran,2025-10-21,0,3
Bihar,Pashchim Champaran,2025-10-24,1,23
Bihar,Pashchim Champaran,2025-10-25,0,16
Bihar,Pashchim Champaran,2025-10-26,0,23
Bihar,Pashchim Champaran,2025-10-27,0,7
Bihar,Pashchim Champaran,2025-10-28,0,2
Bihar,Pashchim Champaran,2025-10-29,0,1
Bihar,Pashchim Champaran,2025-10-30,1,9
Bihar,Pashchim Champaran,2025-10-31,0,15
Bihar,Pashchim Champaran,2025-11-01,0,10
Bihar,Pashchim Champaran,2025-11-02,0,6
Bihar,Pashchim Champaran,2025-11-03,0,21
Bihar,Pashchim Champaran,2025-11-04,0,12
Bihar,Pashchim Champaran,2025-11-05,0,5
Bihar,Pashchim Champaran,2025-11-06,0,8
Bihar,Pashchim Champaran,2025-11-07,0,14
Bihar,Pashchim Champaran,2025-11-08,0,22
Bihar,Pashchim Champaran,2025-11-09,0,1
Bihar,Pashchim Champaran,2025-11-10,0,14
Bihar,Pashchim Champaran,2025-11-11,2,2
Bihar,Pashchim Champaran,2025-11-12,0,7
Bihar,Pashchim Champaran,2025-11-13,0,11
Bihar,Pashchim Champaran,2025-11-14,0,7
Bihar,Pashchim Champaran,2025-11-15,2,17
Bihar,Pashchim Champaran,2025-11-16,0,4
Bihar,Pashchim Champaran,2025-11-17,0,7
Bihar,Pashchim Champaran,2025-11-18,0,15
Bihar,Pashchim Champaran,2025-11-19,0,4
Bihar,Pashchim Champaran,2025-11-25,0,1
Bihar,Pashchim Champaran,2025-11-26,3,0
Bihar,Pashchim Champaran,2025-11-27,0,11
Bihar,Pashchim Champaran,2025-11-28,0,15
Bihar,Pashchim Champaran,2025-11-29,0,9
Bihar,Pashchim Champaran,2025-12-01,2,17
Bihar,Pashchim Champaran,2025-12-02,0,14
Bihar,Pashchim Champaran,2025-12-03,0,15
Bihar,Pashchim Champaran,2025-12-04,0,7
Bihar,Pashchim Champaran,2025-12-05,0,7
Bihar,Pashchim Champaran,2025-12-06,0,7
Bihar,Pashchim Champaran,2025-12-07,0,4
Bihar,Pashchim Champaran,2025-12-08,1,14
Bihar,Pashchim Champaran,2025-12-09,0,16
Bihar,Pashchim Champaran,2025-12-10,1,7
Bihar,Pashchim Champaran,2025-12-11,0,18
Bihar,Pashchim Champaran,2025-12-12,1,7
Bihar,Pashchim Champaran,2025-12-13,0,9
Bihar,Pashchim Champaran,2025-12-14,0,5
Bihar,Pashchim Champaran,2025-12-15,1,11
Bihar,Pashchim Champaran,2025-12-16,0,17
Bihar,Pashchim Champaran,2025-12-17,0,10
Bihar,Pashchim Champaran,2025-12-18,1,13
Bihar,Pashchim Champaran,2025-12-19,1,3
Bihar,Pashchim Champaran,2025-12-20,0,2
Bihar,Pashchim Champaran,2025-12-21,0,3
Bihar,Pashchim Champaran,2025-12-22,0,4
Bihar,Pashchim Champaran,2025-12-23,0,7
Bihar,Pashchim Champaran,2025-12-24,0,4
Bihar,Pashchim Champaran,2025-12-25,0,4
Bihar,Pashchim Champaran,2025-12-26,0,11
Bihar,Pashchim Champaran,2025-12-27,0,8
Bihar,Pashchim Champaran,2025-12-28,0,3
Bihar,Pashchim Champaran,2025-12-29,0,7
Bihar,Pashchim Champaran,2025-12-31,0,5
Bihar,Pashchim Champaran,2026-01-01,0,5
Bihar,Pashchim Champaran,2026-01-02,0,1
Bihar,Pashchim Champaran,2026-01-03,0,1
Bihar,Patna,2025-03-01,4502,39823
Bihar,Patna,2025-09-01,241,3209
Bihar,Patna,2025-09-02,227,3320
Bihar,Patna,2025-09-03,177,2011
Bihar,Patna,2025-09-04,207,2938
Bihar,Patna,2025-09-05,135,2679
Bihar,Patna,2025-09-06,244,3204
Bihar,Patna,2025-09-07,93,1255
Bihar,Patna,2025-09-08,239,3718
Bihar,Patna,2025-09-09,271,4054
Bihar,Patna,2025-09-10,212,4185
Bihar,Patna,2025-09-11,266,3665
Bihar,Patna,2025-09-12,247,4184
Bihar,Patna,2025-09-13,141,2313
Bihar,Patna,2025-09-14,76,965
Bihar,Patna,2025-09-15,220,2702
Bihar,Patna,2025-09-16,196,2499
Bihar,Patna,2025-09-17,127,1797
Bihar,Patna,2025-09-18,202,3316
Bihar,Patna,2025-09-19,221,3704
Bihar,Patna,2025-09-20,255,3615
Bihar,Patna,2025-10-13,89,2088
Bihar,Patna,2025-10-15,304,3903
Bihar,Patna,2025-10-16,297,3608
Bihar,Patna,2025-10-17,207,2724
Bihar,Patna,2025-10-18,190,2115
Bihar,Patna,2025-10-19,211,1679
Bihar,Patna,2025-10-20,54,468
Bihar,Patna,2025-10-21,73,400
Bihar,Patna,2025-10-22,7,67
Bihar,Patna,2025-10-23,7,173
Bihar,Patna,2025-10-24,251,2790
Bihar,Patna,2025-10-25,185,2143
Bihar,Patna,2025-10-26,169,2157
Bihar,Patna,2025-10-27,74,788
Bihar,Patna,2025-10-28,75,483
Bihar,Patna,2025-10-29,157,950
Bihar,Patna,2025-10-30,114,1359
Bihar,Patna,2025-10-31,228,2916
Bihar,Patna,2025-11-01,213,2582
Bihar,Patna,2025-11-02,94,915
Bihar,Patna,2025-11-03,279,2605
Bihar,Patna,2025-11-04,186,2553
Bihar,Patna,2025-11-05,195,1734
Bihar,Patna,2025-11-06,139,869
Bihar,Patna,2025-11-07,149,1711
Bihar,Patna,2025-11-08,116,1422
Bihar,Patna,2025-11-09,54,637
Bihar,Patna,2025-11-10,144,1747
Bihar,Patna,2025-11-11,113,2066
Bihar,Patna,2025-11-12,140,1774
Bihar,Patna,2025-11-13,221,2114
Bihar,Patna,2025-11-14,167,1414
Bihar,Patna,2025-11-15,200,1939
Bihar,Patna,2025-11-16,94,617
Bihar,Patna,2025-11-17,170,2145
Bihar,Patna,2025-11-18,121,1368
Bihar,Patna,2025-11-19,239,2568
Bihar,Patna,2025-11-25,40,267
Bihar,Patna,2025-11-26,70,1010
Bihar,Patna,2025-11-27,174,1986
Bihar,Patna,2025-11-28,162,1663
Bihar,Patna,2025-11-29,118,1297
Bihar,Patna,2025-12-01,296,2795
Bihar,Patna,2025-12-02,172,1901
Bihar,Patna,2025-12-03,168,1878
Bihar,Patna,2025-12-04,148,1832
Bihar,Patna,2025-12-05,140,1654
Bihar,Patna,2025-12-06,128,1889
Bihar,Patna,2025-12-07,84,843
Bihar,Patna,2025-12-08,190,2239
Bihar,Patna,2025-12-09,191,2247
Bihar,Patna,2025-12-10,181,2151
Bihar,Patna,2025-12-11,158,2156
Bihar,Patna,2025-12-12,156,2107
Bihar,Patna,2025-12-13,111,1512
Bihar,Patna,2025-12-14,59,580
Bihar,Patna,2025-12-15,125,1798
Bihar,Patna,2025-12-16,169,2277
Bihar,Patna,2025-12-17,140,1988
Bihar,Patna,2025-12-18,148,1751
Bihar,Patna,2025-12-19,119,1184
Bihar,Patna,2025-12-20,102,1009
Bihar,Patna,2025-12-21,44,425
Bihar,Patna,2025-12-22,119,1165
Bihar,Patna,2025-12-23,94,1227
Bihar,Patna,2025-12-24,141,1507
Bihar,Patna,2025-12-25,52,842
Bihar,Patna,2025-12-26,113,1258
Bihar,Patna,2025-12-27,66,1060
Bihar,Patna,2025-12-28,104,837
Bihar,Patna,2025-12-29,135,1330
Bihar,Patna,2025-12-31,77,1150
Bihar,Patna,2026-01-01,75,783
Bihar,Patna,2026-01-02,101,623
Bihar,Patna,2026-01-03,17,365
Bihar,Purba Champaran,2025-09-01,0,14
Bihar,Purba Champaran,2025-09-02,0,13
Bihar,Purba Champaran,2025-09-03,0,4
Bihar,Purba Champaran,2025-09-04,0,8
Bihar,Purba Champaran,2025-09-05,0,11
Bihar,Purba Champaran,2025-09-06,0,11
Bihar,Purba Champaran,2025-09-07,0,5
Bihar,Purba Champaran,2025-09-08,0,11
Bihar,Purba Champaran,2025-09-09,0,25
Bihar,Purba Champaran,2025-09-10,1,13
Bihar,Purba Champaran,2025-09-11,0,9
Bihar,Purba Champaran,2025-09-12,0,9
Bihar,Purba Champaran,2025-09-13,1,8
Bihar,Purba Champaran,2025-09-14,0,3
Bihar,Purba Champaran,2025-09-15,0,21
Bihar,Purba Champaran,2025-09-16,0,11
Bihar,Purba Champaran,2025-09-17,0,11
Bihar,Purba Champaran,2025-09-18,0,21
Bihar,Purba Champaran,2025-09-19,0,8
Bihar,Purba Champaran,2025-09-20,0,28
Bihar,Purba Champaran,2025-10-13,0,17
Bihar,Purba Champaran,2025-10-15,1,25
Bihar,Purba Champaran,2025-10-16,0,15
Bihar,Purba Champaran,2025-10-17,0,11
Bihar,Purba Champaran,2025-10-18,1,14
Bihar,Purba Champaran,2025-10-19,0,13
Bihar,Purba Champaran,2025-10-20,0,2
Bihar,Purba Champaran,2025-10-21,0,3
Bihar,Purba Champaran,2025-10-24,0,14
Bihar,Purba Champaran,2025-10-25,0,15
Bihar,Purba Champaran,2025-10-26,0,12
Bihar,Purba Champaran,2025-10-27,0,8
Bihar,Purba Champaran,2025-10-29,0,8
Bihar,Purba Champaran,2025-10-30,0,6
Bihar,Purba Champaran,2025-10-31,1,18
Bihar,Purba Champaran,2025-11-01,0,9
Bihar,Purba Champaran,2025-11-02,0,5
Bihar,Purba Champaran,2025-11-03,0,13
Bihar,Purba Champaran,2025-11-04,0,11
Bihar,Purba Champaran,2025-11-05,0,17
Bihar,Purba Champaran,2025-11-06,0,6
Bihar,Purba Champaran,2025-11-07,0,16
Bihar,Purba Champaran,2025-11-08,0,12
Bihar,Purba Champaran,2025-11-09,0,2
Bihar,Purba Champaran,2025-11-10,0,9
Bihar,Purba Champaran,2025-11-11,0,4
Bihar,Purba Champaran,2025-11-12,1,12
Bihar,Purba Champaran,2025-11-13,0,12
Bihar,Purba Champaran,2025-11-14,0,5
Bihar,Purba Champaran,2025-11-15,0,15
Bihar,Purba Champaran,2025-11-16,0,2
Bihar,Purba Champaran,2025-11-17,0,22
Bihar,Purba Champaran,2025-11-18,0,12
Bihar,Purba Champaran,2025-11-19,0,7
Bihar,Purba Champaran,2025-11-25,0,1
Bihar,Purba Champaran,2025-11-26,0,5
Bihar,Purba Champaran,2025-11-27,0,11
Bihar,Purba Champaran,2025-11-28,0,4
Bihar,Purba Champaran,2025-11-29,2,7
Bihar,Purba Champaran,2025-12-01,0,14
Bihar,Purba Champaran,2025-12-02,1,25
Bihar,Purba Champaran,2025-12-03,0,16
Bihar,Purba Champaran,2025-12-04,1,6
Bihar,Purba Champaran,2025-12-05,0,11
Bihar,Purba Champaran,2025-12-06,0,5
Bihar,Purba Champaran,2025-12-07,0,7
Bihar,Purba Champaran,2025-12-08,0,17
Bihar,Purba Champaran,2025-12-09,0,17
Bihar,Purba Champaran,2025-12-10,0,13
Bihar,Purba Champaran,2025-12-11,0,5
Bihar,Purba Champaran,2025-12-12,0,11
Bihar,Purba Champaran,2025-12-13,0,9
Bihar,Purba Champaran,2025-12-14,0,1
Bihar,Purba Champaran,2025-12-15,0,4
Bihar,Purba Champaran,2025-12-16,0,13
Bihar,Purba Champaran,2025-12-17,0,12
Bihar,Purba Champaran,2025-12-18,3,9
Bihar,Purba Champaran,2025-12-19,0,11
Bihar,Purba Champaran,2025-12-20,0,4
Bihar,Purba Champaran,2025-12-21,0,3
Bihar,Purba Champaran,2025-12-22,0,9
Bihar,Purba Champaran,2025-12-23,1,16
Bihar,Purba Champaran,2025-12-24,0,14
Bihar,Purba Champaran,2025-12-25,0,5
Bihar,Purba Champaran,2025-12-26,0,17
Bihar,Purba Champaran,2025-12-27,0,9
Bihar,Purba Champaran,2025-12-28,0,3
Bihar,Purba Champaran,2025-12-29,0,8
Bihar,Purba Champaran,2025-12-31,0,7
Bihar,Purba Champaran,2026-01-01,0,3
Bihar,Purba Champaran,2026-01-02,0,2
Bihar,Purba Champaran,2026-01-03,0,3
Bihar,Purnea,2025-09-01,1,16
Bihar,Purnea,2025-09-02,1,33
Bihar,Purnea,2025-09-03,1,32
Bihar,Purnea,2025-09-04,2,54
Bihar,Purnea,2025-09-05,1,58
Bihar,Purnea,2025-09-06,2,75
Bihar,Purnea,2025-09-07,0,15
Bihar,Purnea,2025-09-08,3,79
Bihar,Purnea,2025-09-09,4,49
Bihar,Purnea,2025-09-10,1,56
Bihar,Purnea,2025-09-11,1,45
Bihar,Purnea,2025-09-12,2,50
Bihar,Purnea,2025-09-13,2,35
Bihar,Purnea,2025-09-14,0,17
Bihar,Purnea,2025-09-15,0,19
Bihar,Purnea,2025-09-16,1,29
Bihar,Purnea,2025-09-17,1,32
Bihar,Purnea,2025-09-18,1,31
Bihar,Purnea,2025-09-19,1,49
Bihar,Purnea,2025-09-20,0,41
Bihar,Purnea,2025-10-13,0,50
Bihar,Purnea,2025-10-15,0,48
Bihar,Purnea,2025-10-16,2,54
Bihar,Purnea,2025-10-17,0,38
Bihar,Purnea,2025-10-18,0,52
Bihar,Purnea,2025-10-19,0,18
Bihar,Purnea,2025-10-20,0,6
Bihar,Purnea,2025-10-21,0,14
Bihar,Purnea,2025-10-24,0,73
Bihar,Purnea,2025-10-25,1,36
Bihar,Purnea,2025-10-26,0,35
Bihar,Purnea,2025-10-27,0,8
Bihar,Purnea,2025-10-28,0,4
Bihar,Purnea,2025-10-29,1,10
Bihar,Purnea,2025-10-30,0,18
Bihar,Purnea,2025-10-31,0,32
Bihar,Purnea,2025-11-01,1,22
Bihar,Purnea,2025-11-02,0,12
Bihar,Purnea,2025-11-03,3,34
Bihar,Purnea,2025-11-04,1,48
Bihar,Purnea,2025-11-05,1,28
Bihar,Purnea,2025-11-06,1,29
Bihar,Purnea,2025-11-07,0,28
Bihar,Purnea,2025-11-08,1,21
Bihar,Purnea,2025-11-09,0,9
Bihar,Purnea,2025-11-10,0,26
Bihar,Purnea,2025-11-11,0,8
Bihar,Purnea,2025-11-12,0,18
Bihar,Purnea,2025-11-13,4,21
Bihar,Purnea,2025-11-14,3,36
Bihar,Purnea,2025-11-15,0,47
Bihar,Purnea,2025-11-16,1,6
Bihar,Purnea,2025-11-17,1,23
Bihar,Purnea,2025-11-18,0,13
Bihar,Purnea,2025-11-19,0,26
Bihar,Purnea,2025-11-25,0,2
Bihar,Purnea,2025-11-26,0,14
Bihar,Purnea,2025-11-27,0,18
Bihar,Purnea,2025-11-28,2,30
Bihar,Purnea,2025-11-29,0,11
Bihar,Purnea,2025-12-01,1,30
Bihar,Purnea,2025-12-02,1,20
Bihar,Purnea,2025-12-03,0,19
Bihar,Purnea,2025-12-04,0,18
Bihar,Purnea,2025-12-05,1,25
Bihar,Purnea,2025-12-06,0,22
Bihar,Purnea,2025-12-07,0,3
Bihar,Purnea,2025-12-08,0,24
Bihar,Purnea,2025-12-09,0,34
Bihar,Purnea,2025-12-10,0,18
Bihar,Purnea,2025-12-11,0,27
Bihar,Purnea,2025-12-12,2,20
Bihar,Purnea,2025-12-13,2,14
Bihar,Purnea,2025-12-14,2,2
Bihar,Purnea,2025-12-15,1,19
Bihar,Purnea,2025-12-16,1,25
Bihar,Purnea,2025-12-17,1,23
Bihar,Purnea,2025-12-18,1,24
Bihar,Purnea,2025-12-19,0,14
Bihar,Purnea,2025-12-20,0,10
Bihar,Purnea,2025-12-21,0,7
Bihar,Purnea,2025-12-22,1,20
Bihar,Purnea,2025-12-23,1,16
Bihar,Purnea,2025-12-24,0,27
Bihar,Purnea,2025-12-25,0,16
Bihar,Purnea,2025-12-26,0,23
Bihar,Purnea,2025-12-27,0,10
Bihar,Purnea,2025-12-28,0,3
Bihar,Purnea,2025-12-29,0,15
Bihar,Purnea,2025-12-31,1,30
Bihar,Purnea,2026-01-01,2,12
Bihar,Purnea,2026-01-02,0,8
Bihar,Purnea,2026-01-03,0,2
Bihar,Purnia,2025-03-01,2457,27555
Bihar,Purnia,2025-09-01,107,1420
Bihar,Purnia,2025-09-02,53,860
Bihar,Purnia,2025-09-03,51,1051
Bihar,Purnia,2025-09-04,90,1460
Bihar,Purnia,2025-09-05,45,966
Bihar,Purnia,2025-09-06,92,1939
Bihar,Purnia,2025-09-07,35,620
Bihar,Purnia,2025-09-08,86,2178
Bihar,Purnia,2025-09-09,125,2266
Bihar,Purnia,2025-09-10,92,2395
Bihar,Purnia,2025-09-11,98,2125
Bihar,Purnia,2025-09-12,105,2351
Bihar,Purnia,2025-09-13,59,1582
Bihar,Purnia,2025-09-14,24,511
Bihar,Purnia,2025-09-15,56,1027
Bihar,Purnia,2025-09-16,55,1246
Bihar,Purnia,2025-09-17,47,1145
Bihar,Purnia,2025-09-18,59,1500
Bihar,Purnia,2025-09-19,95,1778
Bihar,Purnia,2025-09-20,85,1795
Bihar,Purnia,2025-10-13,68,1991
Bihar,Purnia,2025-10-15,166,2806
Bihar,Purnia,2025-10-16,129,2403
Bihar,Purnia,2025-10-17,102,2118
Bihar,Purnia,2025-10-18,137,2086
Bihar,Purnia,2025-10-19,103,1808
Bihar,Purnia,2025-10-20,39,676
Bihar,Purnia,2025-10-21,57,561
Bihar,Purnia,2025-10-22,8,28
Bihar,Purnia,2025-10-23,15,76
Bihar,Purnia,2025-10-24,82,1736
Bihar,Purnia,2025-10-25,83,1330
Bihar,Purnia,2025-10-26,90,1416
Bihar,Purnia,2025-10-27,61,523
Bihar,Purnia,2025-10-28,35,322
Bihar,Purnia,2025-10-29,67,592
Bihar,Purnia,2025-10-30,75,803
Bihar,Purnia,2025-10-31,132,1788
Bihar,Purnia,2025-11-01,104,1364
Bihar,Purnia,2025-11-02,35,514
Bihar,Purnia,2025-11-03,110,1254
Bihar,Purnia,2025-11-04,81,1282
Bihar,Purnia,2025-11-05,72,1100
Bihar,Purnia,2025-11-06,106,1776
Bihar,Purnia,2025-11-07,60,1332
