state,district,date,age_0_5,age_5_17,age_18_greater
Bihar,Muzaffarpur,2025-12-23,127,0,0
Bihar,Muzaffarpur,2025-12-24,76,88,32
Bihar,Muzaffarpur,2025-12-25,53,186,56
Bihar,Muzaffarpur,2025-12-26,91,103,1
Bihar,Muzaffarpur,2025-12-27,110,145,0
Bihar,Muzaffarpur,2025-12-28,111,110,0
Bihar,Muzaffarpur,2025-12-29,131,99,0
Bihar,Muzaffarpur,2025-12-31,179,474,16
Bihar,Muzaffarpur,2026-01-01,217,237,2
Bihar,Muzaffarpur,2026-01-02,135,172,1
Bihar,Muzaffarpur,2026-01-03,6,39,1
Bihar,Nalanda,2025-06-01,307,1153,37
Bihar,Nalanda,2025-06-09,42,160,3
Bihar,Nalanda,2025-06-10,70,164,2
Bihar,Nalanda,2025-06-11,25,90,3
Bihar,Nalanda,2025-06-12,41,156,2
Bihar,Nalanda,2025-06-13,29,135,2
Bihar,Nalanda,2025-06-14,26,59,1
Bihar,Nalanda,2025-06-15,6,14,1
Bihar,Nalanda,2025-06-16,41,187,5
Bihar,Nalanda,2025-06-17,73,289,8
Bihar,Nalanda,2025-06-18,31,140,1
Bihar,Nalanda,2025-06-19,67,211,8
Bihar,Nalanda,2025-07-01,434,1587,37
Bihar,Nalanda,2025-09-01,51,155,1
Bihar,Nalanda,2025-09-02,41,155,0
Bihar,Nalanda,2025-09-03,49,122,0
Bihar,Nalanda,2025-09-04,28,96,2
Bihar,Nalanda,2025-09-05,18,89,4
Bihar,Nalanda,2025-09-06,37,142,0
Bihar,Nalanda,2025-09-07,11,16,0
Bihar,Nalanda,2025-09-08,57,152,2
Bihar,Nalanda,2025-09-09,48,125,0
Bihar,Nalanda,2025-09-10,81,140,1
Bihar,Nalanda,2025-09-11,38,112,1
Bihar,Nalanda,2025-09-12,50,140,0
Bihar,Nalanda,2025-09-13,33,58,1
Bihar,Nalanda,2025-09-14,5,11,1
Bihar,Nalanda,2025-09-15,27,92,0
Bihar,Nalanda,2025-09-16,43,113,1
Bihar,Nalanda,2025-09-17,22,64,0
Bihar,Nalanda,2025-09-18,42,119,0
Bihar,Nalanda,2025-09-19,38,102,0
Bihar,Nalanda,2025-09-20,30,118,0
Bihar,Nalanda,2025-09-21,3,10,0
Bihar,Nalanda,2025-09-22,16,100,0
Bihar,Nalanda,2025-09-23,23,138,0
Bihar,Nalanda,2025-09-24,48,122,0
Bihar,Nalanda,2025-09-25,40,93,1
Bihar,Nalanda,2025-09-26,28,95,0
Bihar,Nalanda,2025-09-27,2,18,1
Bihar,Nalanda,2025-09-28,0,3,0
Bihar,Nalanda,2025-09-29,2,54,0
Bihar,Nalanda,2025-09-30,1,5,0
Bihar,Nalanda,2025-10-13,58,179,2
Bihar,Nalanda,2025-10-15,43,159,9
Bihar,Nalanda,2025-10-16,31,124,6
Bihar,Nalanda,2025-10-17,87,201,1
Bihar,Nalanda,2025-10-18,62,195,0
Bihar,Nalanda,2025-10-19,68,198,0
Bihar,Nalanda,2025-10-20,18,92,0
Bihar,Nalanda,2025-10-21,3,26,0
Bihar,Nalanda,2025-10-24,38,112,3
Bihar,Nalanda,2025-10-25,52,117,2
Bihar,Nalanda,2025-10-26,18,197,2
Bihar,Nalanda,2025-10-27,15,109,0
Bihar,Nalanda,2025-10-28,35,64,0
Bihar,Nalanda,2025-10-29,21,28,0
Bihar,Nalanda,2025-10-30,45,80,2
Bihar,Nalanda,2025-10-31,41,121,0
Bihar,Nalanda,2025-11-01,11,86,0
Bihar,Nalanda,2025-11-02,58,141,0
Bihar,Nalanda,2025-11-03,15,72,0
Bihar,Nalanda,2025-11-04,0,1,0
Bihar,Nalanda,2025-11-05,57,170,1
Bihar,Nalanda,2025-11-06,34,166,2
Bihar,Nalanda,2025-11-07,15,60,1
Bihar,Nalanda,2025-11-08,29,86,1
Bihar,Nalanda,2025-11-09,33,47,0
Bihar,Nalanda,2025-11-10,43,85,1
Bihar,Nalanda,2025-11-11,34,68,1
Bihar,Nalanda,2025-11-12,23,127,1
Bihar,Nalanda,2025-11-13,20,83,0
Bihar,Nalanda,2025-11-14,25,78,1
Bihar,Nalanda,2025-11-15,88,146,0
Bihar,Nalanda,2025-11-16,23,90,0
Bihar,Nalanda,2025-11-17,10,34,1
Bihar,Nalanda,2025-11-18,30,83,0
Bihar,Nalanda,2025-11-19,103,129,1
Bihar,Nalanda,2025-11-25,23,83,0
Bihar,Nalanda,2025-12-15,109,233,1
Bihar,Nalanda,2025-12-21,25,0,0
Bihar,Nalanda,2025-12-22,118,5,0
Bihar,Nalanda,2025-12-23,39,0,0
Bihar,Nalanda,2025-12-24,23,87,2
Bihar,Nalanda,2025-12-25,22,214,1
Bihar,Nalanda,2025-12-26,66,132,0
Bihar,Nalanda,2025-12-27,74,196,0
Bihar,Nalanda,2025-12-28,60,140,0
Bihar,Nalanda,2025-12-29,45,90,0
Bihar,Nalanda,2025-12-31,95,462,10
Bihar,Nalanda,2026-01-01,97,267,2
Bihar,Nalanda,2026-01-02,86,161,3
Bihar,Nalanda,2026-01-03,0,49,1
Bihar,Nawada,2025-06-09,25,94,4
Bihar,Nawada,2025-06-10,25,122,2
Bihar,Nawada,2025-06-11,7,87,3
Bihar,Nawada,2025-06-12,24,112,7
Bihar,Nawada,2025-06-13,13,121,7
Bihar,Nawada,2025-06-14,15,65,1
Bihar,Nawada,2025-06-15,3,16,1
Bihar,Nawada,2025-06-16,22,209,16
Bihar,Nawada,2025-06-17,39,281,10
Bihar,Nawada,2025-06-18,24,201,7
Bihar,Nawada,2025-06-19,24,232,17
Bihar,Nawada,2025-07-01,616,2933,123
Bihar,Nawada,2025-09-01,30,172,4
Bihar,Nawada,2025-09-02,41,185,1
Bihar,Nawada,2025-09-03,42,124,0
Bihar,Nawada,2025-09-04,33,189,0
Bihar,Nawada,2025-09-05,16,68,5
Bihar,Nawada,2025-09-06,26,156,4
Bihar,Nawada,2025-09-07,5,41,0
Bihar,Nawada,2025-09-08,43,158,6
Bihar,Nawada,2025-09-09,64,192,1
Bihar,Nawada,2025-09-10,54,186,4
Bihar,Nawada,2025-09-11,39,189,3
Bihar,Nawada,2025-09-12,43,197,1
Bihar,Nawada,2025-09-13,19,101,2
Bihar,Nawada,2025-09-14,9,21,0
Bihar,Nawada,2025-09-15,30,100,0
Bihar,Nawada,2025-09-16,21,131,5
Bihar,Nawada,2025-09-17,25,109,0
Bihar,Nawada,2025-09-18,28,166,5
Bihar,Nawada,2025-09-19,29,189,1
Bihar,Nawada,2025-09-20,14,120,4
Bihar,Nawada,2025-09-21,0,9,0
Bihar,Nawada,2025-09-22,17,121,5
Bihar,Nawada,2025-09-23,29,137,3
Bihar,Nawada,2025-09-24,25,169,7
Bihar,Nawada,2025-09-25,19,146,2
Bihar,Nawada,2025-09-26,11,118,3
Bihar,Nawada,2025-09-27,8,74,0
Bihar,Nawada,2025-09-28,2,14,0
Bihar,Nawada,2025-09-29,2,66,2
Bihar,Nawada,2025-09-30,0,16,0
Bihar,Nawada,2025-10-13,44,267,8
Bihar,Nawada,2025-10-15,49,266,14
Bihar,Nawada,2025-10-16,28,211,5
Bihar,Nawada,2025-10-17,54,163,6
Bihar,Nawada,2025-10-18,33,235,7
Bihar,Nawada,2025-10-19,42,216,2
Bihar,Nawada,2025-10-20,8,105,0
Bihar,Nawada,2025-10-21,3,25,0
Bihar,Nawada,2025-10-23,2,0,3
Bihar,Nawada,2025-10-24,32,141,5
Bihar,Nawada,2025-10-25,37,137,1
Bihar,Nawada,2025-10-26,18,268,5
Bihar,Nawada,2025-10-27,12,167,4
Bihar,Nawada,2025-10-28,22,82,1
Bihar,Nawada,2025-10-29,7,21,0
Bihar,Nawada,2025-10-30,40,88,3
Bihar,Nawada,2025-10-31,38,174,1
Bihar,Nawada,2025-11-01,4,109,1
Bihar,Nawada,2025-11-02,41,143,0
Bihar,Nawada,2025-11-03,13,100,1
Bihar,Nawada,2025-11-04,1,5,0
Bihar,Nawada,2025-11-05,48,283,4
Bihar,Nawada,2025-11-06,27,269,1
Bihar,Nawada,2025-11-07,15,141,3
Bihar,Nawada,2025-11-08,36,109,4
Bihar,Nawada,2025-11-09,24,67,1
Bihar,Nawada,2025-11-10,25,102,1
Bihar,Nawada,2025-11-11,14,66,0
Bihar,Nawada,2025-11-12,5,59,0
Bihar,Nawada,2025-11-13,10,57,2
Bihar,Nawada,2025-11-14,10,54,1
Bihar,Nawada,2025-11-15,47,79,1
Bihar,Nawada,2025-11-16,12,69,1
Bihar,Nawada,2025-11-17,7,34,1
Bihar,Nawada,2025-11-18,23,46,0
Bihar,Nawada,2025-11-19,58,76,5
Bihar,Nawada,2025-11-25,21,60,0
Bihar,Nawada,2025-12-15,90,136,0
Bihar,Nawada,2025-12-21,25,1,0
Bihar,Nawada,2025-12-22,130,0,0
Bihar,Nawada,2025-12-23,50,0,0
Bihar,Nawada,2025-12-24,35,107,0
Bihar,Nawada,2025-12-25,23,263,0
Bihar,Nawada,2025-12-26,36,175,0
Bihar,Nawada,2025-12-27,22,171,0
Bihar,Nawada,2025-12-28,19,136,1
Bihar,Nawada,2025-12-29,29,107,0
Bihar,Nawada,2025-12-31,37,388,8
Bihar,Nawada,2026-01-01,61,250,6
Bihar,Nawada,2026-01-02,31,155,1
Bihar,Nawada,2026-01-03,1,40,0
Bihar,Pashchim Champaran,2025-03-27,25,88,13
Bihar,Pashchim Champaran,2025-06-01,1969,4299,239
Bihar,Pashchim Champaran,2025-06-09,0,2,0
Bihar,Pashchim Champaran,2025-06-10,2,2,0
Bihar,Pashchim Champaran,2025-06-11,0,1,0
Bihar,Pashchim Champaran,2025-06-12,3,0,0
Bihar,Pashchim Champaran,2025-06-13,1,0,0
Bihar,Pashchim Champaran,2025-06-14,0,2,0
Bihar,Pashchim Champaran,2025-06-15,0,1,0
Bihar,Pashchim Champaran,2025-06-16,1,2,0
Bihar,Pashchim Champaran,2025-06-17,0,2,0
Bihar,Pashchim Champaran,2025-06-18,1,1,0
Bihar,Pashchim Champaran,2025-06-19,2,1,0
Bihar,Pashchim Champaran,2025-07-01,3018,6314,310
Bihar,Pashchim Champaran,2025-09-02,3,0,0
Bihar,Pashchim Champaran,2025-09-03,3,2,0
Bihar,Pashchim Champaran,2025-09-04,2,1,0
Bihar,Pashchim Champaran,2025-09-06,1,0,0
Bihar,Pashchim Champaran,2025-09-08,1,0,0
Bihar,Pashchim Champaran,2025-09-09,2,2,0
Bihar,Pashchim Champaran,2025-09-12,2,0,0
Bihar,Pashchim Champaran,2025-09-13,1,2,0
Bihar,Pashchim Champaran,2025-09-18,2,1,0
Bihar,Pashchim Champaran,2025-09-20,1,1,0
Bihar,Pashchim Champaran,2025-09-22,1,0,0
Bihar,Pashchim Champaran,2025-09-23,0,1,0
Bihar,Pashchim Champaran,2025-09-24,1,1,0
Bihar,Pashchim Champaran,2025-09-25,0,1,0
Bihar,Pashchim Champaran,2025-09-29,1,0,0
Bihar,Pashchim Champaran,2025-10-17,2,2,0
Bihar,Pashchim Champaran,2025-10-18,2,0,0
Bihar,Pashchim Champaran,2025-10-19,0,2,0
Bihar,Pashchim Champaran,2025-10-25,0,2,0
Bihar,Pashchim Champaran,2025-10-28,0,1,0
Bihar,Pashchim Champaran,2025-11-05,1,0,0
Bihar,Pashchim Champaran,2025-11-06,1,0,0
Bihar,Pashchim Champaran,2025-11-07,1,0,0
Bihar,Pashchim Champaran,2025-11-08,0,3,0
Bihar,Pashchim Champaran,2025-11-09,1,1,0
Bihar,Pashchim Champaran,2025-11-10,1,0,0
Bihar,Pashchim Champaran,2025-11-15,2,0,0
Bihar,Pashchim Champaran,2025-11-17,0,1,0
Bihar,Pashchim Champaran,2025-11-18,3,1,0
Bihar,Pashchim Champaran,2025-11-25,2,0,0
Bihar,Pashchim Champaran,2025-12-15,2,3,0
Bihar,Pashchim Champaran,2025-12-22,5,0,0
Bihar,Pashchim Champaran,2025-12-23,3,0,0
Bihar,Pashchim Champaran,2025-12-24,0,1,0
Bihar,Pashchim Champaran,2025-12-25,0,1,0
Bihar,Pashchim Champaran,2025-12-26,0,1,0
Bihar,Pashchim Champaran,2025-12-27,0,1,0
Bihar,Pashchim Champaran,2025-12-28,1,0,0
Bihar,Pashchim Champaran,2025-12-31,1,5,0
Bihar,Pashchim Champaran,2026-01-01,0,4,0
Bihar,Pashchim Champaran,2026-01-03,0,1,0
Bihar,Patna,2025-03-20,12,52,16
Bihar,Patna,2025-04-01,723,2303,373
Bihar,Patna,2025-05-01,105,347,22
Bihar,Patna,2025-06-01,320,1009,38
Bihar,Patna,2025-06-09,90,341,4
Bihar,Patna,2025-06-10,88,354,9
Bihar,Patna,2025-06-11,38,219,4
Bihar,Patna,2025-06-12,45,260,10
Bihar,Patna,2025-06-13,48,232,6
Bihar,Patna,2025-06-14,45,190,5
Bihar,Patna,2025-06-15,18,92,8
Bihar,Patna,2025-06-16,75,353,11
Bihar,Patna,2025-06-17,97,479,13
Bihar,Patna,2025-06-18,52,285,6
Bihar,Patna,2025-06-19,91,467,9
Bihar,Patna,2025-07-01,508,1551,51
Bihar,Patna,2025-09-01,89,289,0
Bihar,Patna,2025-09-02,80,305,2
Bihar,Patna,2025-09-03,62,234,0
Bihar,Patna,2025-09-04,77,207,1
Bihar,Patna,2025-09-05,35,98,0
Bihar,Patna,2025-09-06,93,229,2
Bihar,Patna,2025-09-07,22,84,0
Bihar,Patna,2025-09-08,114,228,0
Bihar,Patna,2025-09-09,110,271,2
Bihar,Patna,2025-09-10,98,214,2
Bihar,Patna,2025-09-11,76,210,0
Bihar,Patna,2025-09-12,81,226,1
Bihar,Patna,2025-09-13,48,151,0
Bihar,Patna,2025-09-14,32,40,1
Bihar,Patna,2025-09-15,43,146,1
Bihar,Patna,2025-09-16,46,190,0
Bihar,Patna,2025-09-17,41,123,1
Bihar,Patna,2025-09-18,84,202,0
Bihar,Patna,2025-09-19,63,168,0
Bihar,Patna,2025-09-20,58,145,1
Bihar,Patna,2025-09-21,18,58,2
Bihar,Patna,2025-09-22,62,182,1
Bihar,Patna,2025-09-23,66,185,0
Bihar,Patna,2025-09-24,69,156,1
Bihar,Patna,2025-09-25,68,159,0
Bihar,Patna,2025-09-26,31,107,0
Bihar,Patna,2025-09-27,15,51,0
Bihar,Patna,2025-09-28,6,25,0
Bihar,Patna,2025-09-29,5,28,0
Bihar,Patna,2025-09-30,0,4,0
Bihar,Patna,2025-10-13,88,214,26
Bihar,Patna,2025-10-15,66,198,37
Bihar,Patna,2025-10-16,52,113,47
Bihar,Patna,2025-10-17,125,243,5
Bihar,Patna,2025-10-18,65,169,13
Bihar,Patna,2025-10-19,78,165,0
Bihar,Patna,2025-10-20,17,48,0
Bihar,Patna,2025-10-21,5,27,0
Bihar,Patna,2025-10-23,0,0,15
Bihar,Patna,2025-10-24,44,142,13
Bihar,Patna,2025-10-25,75,166,0
Bihar,Patna,2025-10-26,30,151,3
Bihar,Patna,2025-10-27,21,80,0
Bihar,Patna,2025-10-28,46,97,0
Bihar,Patna,2025-10-29,18,45,1
Bihar,Patna,2025-10-30,80,132,3
Bihar,Patna,2025-10-31,85,147,0
Bihar,Patna,2025-11-01,11,49,0
Bihar,Patna,2025-11-02,119,217,0
Bihar,Patna,2025-11-03,23,77,1
Bihar,Patna,2025-11-04,0,7,0
Bihar,Patna,2025-11-05,81,231,0
Bihar,Patna,2025-11-06,18,117,2
Bihar,Patna,2025-11-07,8,47,0
Bihar,Patna,2025-11-08,59,125,0
Bihar,Patna,2025-11-09,42,59,0
Bihar,Patna,2025-11-10,78,179,0
Bihar,Patna,2025-11-11,41,129,5
Bihar,Patna,2025-11-12,67,122,4
Bihar,Patna,2025-11-13,21,95,1
Bihar,Patna,2025-11-14,49,134,1
Bihar,Patna,2025-11-15,156,341,2
Bihar,Patna,2025-11-16,51,140,2
Bihar,Patna,2025-11-17,30,71,1
Bihar,Patna,2025-11-18,78,177,0
Bihar,Patna,2025-11-19,166,301,2
Bihar,Patna,2025-11-25,66,190,10
Bihar,Patna,2025-12-15,285,482,2
Bihar,Patna,2025-12-21,74,0,0
Bihar,Patna,2025-12-22,368,0,0
Bihar,Patna,2025-12-23,153,0,0
Bihar,Patna,2025-12-24,79,170,13
Bihar,Patna,2025-12-25,64,325,14
Bihar,Patna,2025-12-26,71,186,0
Bihar,Patna,2025-12-27,44,183,3
Bihar,Patna,2025-12-28,49,136,0
Bihar,Patna,2025-12-29,93,175,0
Bihar,Patna,2025-12-31,105,722,15
Bihar,Patna,2026-01-01,168,509,5
Bihar,Patna,2026-01-02,112,356,3
Bihar,Patna,2026-01-03,3,124,3
Bihar,Purba Champaran,2025-06-09,0,4,0
Bihar,Purba Champaran,2025-06-10,0,7,0
Bihar,Purba Champaran,2025-06-11,0,1,0
Bihar,Purba Champaran,2025-06-12,2,2,0
Bihar,Purba Champaran,2025-06-13,1,2,0
Bihar,Purba Champaran,2025-06-14,2,3,0
Bihar,Purba Champaran,2025-06-16,0,4,0
Bihar,Purba Champaran,2025-06-17,1,7,0
Bihar,Purba Champaran,2025-06-18,0,1,0
Bihar,Purba Champaran,2025-06-19,1,1,0
Bihar,Purba Champaran,2025-09-01,0,2,0
Bihar,Purba Champaran,2025-09-03,0,3,0
Bihar,Purba Champaran,2025-09-04,5,5,0
Bihar,Purba Champaran,2025-09-06,2,0,0
Bihar,Purba Champaran,2025-09-07,0,2,0
Bihar,Purba Champaran,2025-09-08,0,1,0
Bihar,Purba Champaran,2025-09-09,1,4,0
Bihar,Purba Champaran,2025-09-10,3,1,0
Bihar,Purba Champaran,2025-09-11,1,0,0
Bihar,Purba Champaran,2025-09-12,1,2,0
Bihar,Purba Champaran,2025-09-13,1,2,0
Bihar,Purba Champaran,2025-09-17,0,2,0
Bihar,Purba Champaran,2025-09-18,0,2,0
Bihar,Purba Champaran,2025-09-19,0,1,0
Bihar,Purba Champaran,2025-09-20,0,2,0
Bihar,Purba Champaran,2025-09-23,2,0,0
Bihar,Purba Champaran,2025-09-25,0,1,0
Bihar,Purba Champaran,2025-10-13,0,2,0
Bihar,Purba Champaran,2025-10-15,2,0,0
Bihar,Purba Champaran,2025-10-17,3,2,0
Bihar,Purba Champaran,2025-10-18,0,1,0
Bihar,Purba Champaran,2025-10-19,1,0,0
Bihar,Purba Champaran,2025-10-21,0,1,0
Bihar,Purba Champaran,2025-10-24,1,1,0
Bihar,Purba Champaran,2025-10-25,6,0,0
Bihar,Purba Champaran,2025-10-26,1,1,0
Bihar,Purba Champaran,2025-10-27,0,1,0
Bihar,Purba Champaran,2025-10-29,1,1,0
Bihar,Purba Champaran,2025-10-30,0,2,0
Bihar,Purba Champaran,2025-10-31,0,1,0
Bihar,Purba Champaran,2025-11-01,0,1,0
Bihar,Purba Champaran,2025-11-03,1,0,0
Bihar,Purba Champaran,2025-11-05,1,1,0
Bihar,Purba Champaran,2025-11-07,2,0,0
Bihar,Purba Champaran,2025-11-08,1,0,0
Bihar,Purba Champaran,2025-11-10,1,0,0
Bihar,Purba Champaran,2025-11-11,0,1,0
Bihar,Purba Champaran,2025-11-12,1,1,0
Bihar,Purba Champaran,2025-11-13,1,0,0
Bihar,Purba Champaran,2025-11-14,0,1,0
Bihar,Purba Champaran,2025-11-15,3,2,0
Bihar,Purba Champaran,2025-11-16,1,0,0
Bihar,Purba Champaran,2025-11-17,1,1,0
Bihar,Purba Champaran,2025-11-18,0,4,0
Bihar,Purba Champaran,2025-11-19,3,2,0
Bihar,Purba Champaran,2025-12-15,5,1,0
Bihar,Purba Champaran,2025-12-21,1,0,0
Bihar,Purba Champaran,2025-12-22,2,0,0
Bihar,Purba Champaran,2025-12-23,1,0,0
Bihar,Purba Champaran,2025-12-24,1,0,0
Bihar,Purba Champaran,2025-12-25,2,2,0
Bihar,Purba Champaran,2025-12-26,1,0,0
Bihar,Purba Champaran,2025-12-28,0,1,0
Bihar,Purba Champaran,2025-12-31,1,3,0
Bihar,Purba Champaran,2026-01-01,0,2,0
Bihar,Purba Champaran,2026-01-02,0,2,0
Bihar,Purbi Champaran,2025-03-09,48,120,22
Bihar,Purbi Champaran,2025-03-15,12,121,13
Bihar,Purbi Champaran,2025-06-01,1549,4314,335
Bihar,Purbi Champaran,2025-07-01,2391,5516,430
Bihar,Purnea,2025-06-09,4,1,0
Bihar,Purnea,2025-06-10,6,2,0
Bihar,Purnea,2025-06-11,1,1,0
Bihar,Purnea,2025-06-12,1,0,0
Bihar,Purnea,2025-06-13,3,3,0
Bihar,Purnea,2025-06-14,3,0,0
Bihar,Purnea,2025-06-15,0,1,0
Bihar,Purnea,2025-06-16,3,0,0
Bihar,Purnea,2025-06-17,4,1,0
Bihar,Purnea,2025-06-18,2,4,0
Bihar,Purnea,2025-06-19,5,3,0
Bihar,Purnea,2025-09-01,5,3,0
Bihar,Purnea,2025-09-02,5,2,0
Bihar,Purnea,2025-09-04,1,3,0
Bihar,Purnea,2025-09-05,1,1,0
Bihar,Purnea,2025-09-06,1,0,0
Bihar,Purnea,2025-09-07,1,1,0
Bihar,Purnea,2025-09-08,4,3,0
Bihar,Purnea,2025-09-09,4,4,0
Bihar,Purnea,2025-09-10,6,3,0
Bihar,Purnea,2025-09-11,3,3,0
Bihar,Purnea,2025-09-12,2,4,0
Bihar,Purnea,2025-09-13,1,3,0
Bihar,Purnea,2025-09-16,3,0,0
Bihar,Purnea,2025-09-17,1,0,0
Bihar,Purnea,2025-09-18,0,2,0
Bihar,Purnea,2025-09-19,3,1,0
Bihar,Purnea,2025-09-20,6,1,0
Bihar,Purnea,2025-09-21,0,1,0
Bihar,Purnea,2025-09-22,4,2,0
Bihar,Purnea,2025-09-23,4,0,0
Bihar,Purnea,2025-09-24,1,0,0
Bihar,Purnea,2025-09-25,3,0,0
Bihar,Purnea,2025-09-26,1,2,0
Bihar,Purnea,2025-10-13,2,1,0
Bihar,Purnea,2025-10-15,3,1,0
Bihar,Purnea,2025-10-16,2,2,0
Bihar,Purnea,2025-10-17,7,4,0
Bihar,Purnea,2025-10-18,4,1,0
Bihar,Purnea,2025-10-19,7,1,0
Bihar,Purnea,2025-10-20,1,0,0
Bihar,Purnea,2025-10-21,1,0,0
Bihar,Purnea,2025-10-25,4,2,0
Bihar,Purnea,2025-10-26,2,0,0
Bihar,Purnea,2025-10-28,2,1,0
Bihar,Purnea,2025-10-30,2,0,0
Bihar,Purnea,2025-10-31,2,1,0
Bihar,Purnea,2025-11-02,2,0,0
Bihar,Purnea,2025-11-03,0,1,0
Bihar,Purnea,2025-11-05,3,6,0
Bihar,Purnea,2025-11-06,1,1,0
Bihar,Purnea,2025-11-07,1,1,0
Bihar,Purnea,2025-11-08,2,2,0
Bihar,Purnea,2025-11-09,4,2,0
Bihar,Purnea,2025-11-10,7,2,0
Bihar,Purnea,2025-11-14,0,2,0
Bihar,Purnea,2025-11-15,2,1,0
Bihar,Purnea,2025-11-16,5,0,0
Bihar,Purnea,2025-11-17,1,1,0
Bihar,Purnea,2025-11-18,8,1,0
Bihar,Purnea,2025-11-19,9,3,0
Bihar,Purnea,2025-11-25,6,3,0
Bihar,Purnea,2025-12-15,7,5,0
Bihar,Purnea,2025-12-21,4,0,0
Bihar,Purnea,2025-12-22,11,0,0
Bihar,Purnea,2025-12-24,0,1,0
Bihar,Purnea,2025-12-25,1,4,0
Bihar,Purnea,2025-12-26,4,1,0
Bihar,Purnea,2025-12-29,1,0,0
Bihar,Purnea,2025-12-31,0,2,0
Bihar,Purnea,2026-01-01,3,2,0
Bihar,Purnea,2026-01-02,2,1,0
Bihar,Purnea,2026-01-03,0,2,0
Bihar,Purnia,2025-04-01,517,276,21
Bihar,Purnia,2025-06-01,620,741,57
Bihar,Purnia,2025-06-09,194,173,3
Bihar,Purnia,2025-06-10,158,155,3
Bihar,Purnia,2025-06-11,55,95,3
Bihar,Purnia,2025-06-12,125,124,5
Bihar,Purnia,2025-06-13,121,101,6
Bihar,Purnia,2025-06-14,73,93,6
Bihar,Purnia,2025-06-15,41,34,3
Bihar,Purnia,2025-06-16,133,136,7
Bihar,Purnia,2025-06-17,194,160,4
Bihar,Purnia,2025-06-18,143,132,4
Bihar,Purnia,2025-06-19,150,176,9
Bihar,Purnia,2025-07-01,872,1017,35
Bihar,Purnia,2025-09-01,131,125,0
Bihar,Purnia,2025-09-02,143,91,3
Bihar,Purnia,2025-09-03,143,103,1
Bihar,Purnia,2025-09-04,120,80,0
Bihar,Purnia,2025-09-05,42,27,1
Bihar,Purnia,2025-09-06,107,67,1
Bihar,Purnia,2025-09-07,26,18,1
Bihar,Purnia,2025-09-08,173,84,0
Bihar,Purnia,2025-09-09,149,86,0
Bihar,Purnia,2025-09-10,187,109,0
Bihar,Purnia,2025-09-11,176,126,0
Bihar,Purnia,2025-09-12,141,121,0
Bihar,Purnia,2025-09-13,94,72,0
Bihar,Purnia,2025-09-14,20,11,0
Bihar,Purnia,2025-09-15,39,22,0
Bihar,Purnia,2025-09-16,85,73,0
Bihar,Purnia,2025-09-17,84,42,0
Bihar,Purnia,2025-09-18,153,85,2
Bihar,Purnia,2025-09-19,119,77,0
Bihar,Purnia,2025-09-20,111,72,2
Bihar,Purnia,2025-09-21,10,15,1
Bihar,Purnia,2025-09-22,90,63,1
Bihar,Purnia,2025-09-23,170,96,0
Bihar,Purnia,2025-09-24,249,110,0
Bihar,Purnia,2025-09-25,287,105,0
Bihar,Purnia,2025-09-26,174,78,0
Bihar,Purnia,2025-09-27,86,37,0
Bihar,Purnia,2025-09-28,17,16,1
Bihar,Purnia,2025-09-29,5,13,0
Bihar,Purnia,2025-09-30,2,4,0
Bihar,Purnia,2025-10-13,430,167,1
Bihar,Purnia,2025-10-15,284,143,2
Bihar,Purnia,2025-10-16,175,98,0
Bihar,Purnia,2025-10-17,499,204,2
Bihar,Purnia,2025-10-18,287,181,2
Bihar,Purnia,2025-10-19,313,123,0
Bihar,Purnia,2025-10-20,76,44,0
Bihar,Purnia,2025-10-21,31,23,0
Bihar,Purnia,2025-10-22,2,0,0
Bihar,Purnia,2025-10-23,0,0,14
Bihar,Purnia,2025-10-24,191,97,0
Bihar,Purnia,2025-10-25,129,85,1
Bihar,Purnia,2025-10-26,86,57,0
Bihar,Purnia,2025-10-27,38,34,1
Bihar,Purnia,2025-10-28,66,38,0
Bihar,Purnia,2025-10-29,73,19,0
Bihar,Purnia,2025-10-30,137,66,3
Bihar,Purnia,2025-10-31,103,67,1
Bihar,Purnia,2025-11-01,17,12,2
Bihar,Purnia,2025-11-02,117,129,0
Bihar,Purnia,2025-11-03,47,50,3
Bihar,Purnia,2025-11-04,3,1,0
Bihar,Purnia,2025-11-05,283,184,1
Bihar,Purnia,2025-11-06,79,56,0
Bihar,Purnia,2025-11-07,81,63,0
Bihar,Purnia,2025-11-08,77,69,5
Bihar,Purnia,2025-11-09,92,49,1
Bihar,Purnia,2025-11-10,99,76,2
Bihar,Purnia,2025-11-11,46,25,0
Bihar,Purnia,2025-11-12,33,23,0
Bihar,Purnia,2025-11-13,13,23,0
Bihar,Purnia,2025-11-14,27,18,0
Bihar,Purnia,2025-11-15,182,87,0
Bihar,Purnia,2025-11-16,40,31,0
Bihar,Purnia,2025-11-17,31,19,0
Bihar,Purnia,2025-11-18,101,66,0
Bihar,Purnia,2025-11-19,263,116,3
Bihar,Purnia,2025-11-25,96,70,6
Bihar,Purnia,2025-12-15,443,337,0
Bihar,Purnia,2025-12-21,117,2,0
Bihar,Purnia,2025-12-22,466,10,0
Bihar,Purnia,2025-12-23,145,0,0
Bihar,Purnia,2025-12-24,127,63,2
Bihar,Purnia,2025-12-25,90,133,1
Bihar,Purnia,2025-12-26,143,89,0
Bihar,Purnia,2025-12-27,166,91,0
Bihar,Purnia,2025-12-28,142,58,0
